id,pType_id,amenities_id ,property_name ,property_slug,property_code,property_status,lowest_price,max_price,property_thumbnail,short_desc ,long_desc ,bedrooms,bathrooms ,garage ,foundation_size ,property_size,property_video ,address,city ,state ,postal_code ,neighborhood ,latitude,longitude,featured ,hot ,agent_id ,status 
750,مسکونی,,,339,,,0,,photo_۲۰۲۳-۰۶-۱۲_۰۸-۰۸-۴۷.jpg,,,4,,,,188,,خیابان منتظری شمالی - کوی خرم شرقی - کوی صدرا - پلاک 5 شمالی ,,,,,200,0,,,1,
751,مسکونی,,,237,,,0,,photo_۲۰۲۳-۰۶-۱۳_۱۰-۵۵-۳۲ (2).jpg,,,3,,,,134,,خیابان ایت جنوبی کوی حبیب الهی غربی کوی چاوشی پلاک 29 شمالی ,,,,,10,5,,,1,
752,مسکونی,,,0,,مشاع,5400000000,,photo_۲۰۲۳-۰۶-۱۳_۱۷-۱۶-۲۱.jpg,,,,,,,89,,خیابان نمازی -  بلاک 140 جنوبی طبقه دوم,,,,,0,0,,,1,
753,باغ,,,108,,مشاع,8250000000,,photo_۲۰۲۳-۰۶-۱۳_۱۱-۴۴-۵۹.jpg,,,,,,,750,,بلوار الغدیر - کوی ازادی ۱ - کوی فرعی ,,,,,0,0,,,1,
754,مسکونی,,,173,,,4962580000,,,,,2,,,,102,,خیابان مولوی شمالی - کوی پوررحیم شرقی - بن بست شادی پلاک 26 جنوبی ,,,,,0,0,,,1,
755,مسکونی,,,98,,مشاع,7300000000,,,,,,,,,64,,خیابان شهدا غربی - کوی صانعی - کوی وحدت پ1 شمالی ,,,,,0,0,,,1,
756,زمین,,,0,,,4600550000,,,,,,,,,2300,,بر کمربندی ویلاشهر - بعد از زیر گذر - نبش کوی شرقی پلاک جنوبی شرقی,,,,,0,0,,,1,
757,مسکونی,,,426,,,0,,,,,,,,,300,,خیابان 15 خرداد شمالی - کوی مشاوری - نبش کوی اول شمالی پلاک 22 شمالی شرقی ,,,,,0,0,,,1,
758,مسکونی,,,190,,,3997000000,,,,,,,,,153,,بر خیابان بزرگمهر - بعد از کوی بابک پلاک 2جنوبی,,,,,0,0,,,1,
759,مسکونی,,,182,,,3192000000,,photo_۲۰۲۳-۰۶-۲۷_۲۰-۴۱-۲۸ (2).jpg,,,5,,,,152,,خیابان منتظری شمالی - کوی پارسا - نبش بن بست زرین - پلاک 52 جنوبی شرقی ,,,,,0,0,,,1,
760,مسکونی,,,91,,مشاع,3564000000,,photo_۲۰۲۳-۰۶-۱۴_۱۸-۲۲-۲۴ (2).jpg,,,2,,,,88,,بلوار نمازی - کوی حکمت - بن بست نرگس - پلاک 90 جنوبی ,,,,,0,0,,,1,
761,تجاری,,,76,,,1762200000,,photo_۲۰۲۳-۰۶-۱۴_۱۹-۱۳-۲۶.jpg,,,,,,,38,,بر خیابان معرفت - نبش بن بست شادکام - پلاک شمالی شرقی,,,,,0,0,,,1,
762,مسکونی,,,237,,,23683500000,,,,,4,,,,79,,خیابان دلگشا - خیابان مولوی جنوبی - نبش کوی شقایق ,,,,,0,0,,,1,
763,آپارتمان,,,0,,,13080000000,,photo_۲۰۲۳-۰۶-۱۷_۱۲-۴۴-۰۹ (2).jpg,,,2,,,,99,,09132152488منتظری شمالی فرهنگ شرقی مجتمع زیتون همکف,,,,,0,0,,,1,
764,زمین,,,0,,,9344000000,,photo_2023-06-18_10-07-42.jpg,,,,,,,226,,خیابان شهدا غربی خیابان کشاورز بن بست دوم شرقی پلاک رو به رو جنوبی ,,,,,0,0,,,1,
765,زمین باغی ,,,0,,,3901000000,,,,,,,,,1500,,حاجی آباد - منطقه قنوات ,,,,,0,0,,,1,
766,باغ,,,0,,,4644500000,,photo_۲۰۲۳-۰۶-۱۹_۰۶-۵۹-۲۸.jpg,,,,,,,588,,کمربندی جنوبی -کوی کوثر - مقابل ترمینال - بعد از صحرا محمود آباد - 3راه - فرعی دوم ,,,,,0,0,,,1,
767,باسکول ,,,0,,,0,,,,,,,,,478,,کمربندی جنوبی - مقابل تالار فردوس - باسکول ,,,,,130,4,,,1,
768,مسکونی,,,0,,مشاع,950000000,,,,,,,,,105,,نجف اباد - بلوار فجر - اخر سخاوت جنوبی - پلاک 7 ,,,,,0,0,,,1,
769,تجاری,,,570,,,3047000000,,,,,,,,,446,,بر خیابان شهدا قبل از کوی سبیلی و خیابان رجایی  پلاک 178 180,,,,,0,0,,,1,
770,زمین,,,0,,,5180000000,,,,,,,,,500,,کمربندی جنوبی - خیابان کشتارگاه - بعد از اب و فاضلاب - داخل کوچه ,,,,,0,0,,,1,
771,مسکونی,,,0,,,2270000000,,,,,,,,,147,,صالح اباد کوچپه مهاجر پلاک 27 شمالی ,,,,,0,0,,,1,
772,مسکونی,,,260,,,37140680000,,,,,3,,,,515,,منتظری جنوبی - کوی ذکریا پلاک اخرجنوبی شرقی ,,,,,0,0,,,1,
773,مستغلات,,,0,,مشاع,7495950000,,,,,,,,,1020,,بلوار دانشگاه - جنب کارواش صدف ,,,,,0,0,,,1,
774,مسکونی,,,0,,,990000000,,,,,2,,,,100,,یاس مدینه پلاک 151 طبقه سوم ,,,,,0,0,,,1,
775,تجاری,,,0,,,4234000000,,,,,,,,,37,,خیابان فرخی,,,,,0,0,,,1,
776,زمین,,,0,,مشاع,1738000000,,,,,,,,,1440,,"خیابان شهرک اپادانا 
خیابان 20 متری امام رضا ",,,,,0,0,,,1,
777,زمین,,,0,,,6079844000,,,,,,,,,3071,,خیابان 20 متری امام رضا خیابان شهرک اپادانا,,,,,0,0,,,1,
778,مسکونی,,,286,,مشاع,5563800000,,,,,,,,,182,,خیابان صفا بعد از امیرکبیر نبش جنوبی شرقی کوچه مهدیه رو به رو مسجد سیدشهدا پلاک 17,,,,,0,0,,,1,
779,مسکونی,,,379,,قولنامه,1320000000,,photo_۲۰۲۳-۰۷-۳۱_۱۹-۰۲-۳۹ (2).jpg,,,5,,,,187,,بلوار فجر - خیابان 20 متری گلستان - کوی پارسا - منزل اخر جنوبی ,,,,,0,0,,,1,
780,مسکونی,,,350,,,13405000000,,photo_۲۰۲۳-۰۶-۲۷_۱۶-۰۷-۰۳ (2).jpg,,,,,,,251,,خیابان اسرافیلیان کوچه صبا پلاک 10 نبش کوچه 8 متری,,,,,0,0,,,1,
781,مسکونی,,,0,,مشاع,3045000000,,,,,,,,,244,,خیابان 10 متری ایمان بلوار فجرکوچه 8 متری شهریاری ,,,,,0,0,,,1,
782,زمین,,,0,,,6895000000,,,,,,,,,205,,بلوار فجر خیابان 10 متری ایمان کوچه 8 متری شهریار ,,,,,0,0,,,1,
783,زمین,,,0,,,6000000000,,,,,,,,,168,,بلوار فجر خیابان 10 متری ایمان کوچه 8 متری شهریار ,,,,,0,0,,,1,
784,زمین,,,0,,,6500000000,,,,,,,,,215,,بلوار فجر خیابان 10 متری ایمان کوچه 8 متری شهریار ,,,,,0,0,,,1,
785,زمین,,,0,,,5500000000,,photo_۲۰۲۳-۰۶-۲۰_۱۲-۲۲-۴۷.jpg,,,,,,,61,,مغازه تجاری - امیراباد - خیابان مطهری مرکزی - ابتدای کوچه سید جمالین -پلاک 2 شمالی ,,,,,0,0,,,1,
786,مسکونی,,,0,,,0,,,,,,,,,249,,نجف اباد خیابان فردوسی مرکزی - کوی مجیدی ,,,,,100,5,,,1,
787,مسکونی,,,0,,مشاع,3450000000,,,,,,,,,227,,نجف اباد خیابان فردوسی مرکزی - کوی مجیدی ,,,,,0,0,,,1,
788,تجاری,,,47,,مشاع,1691000000,,,,,,,,,NULL,,خیابان شهید مطهری پلاک 79 ,,,,,0,0,,,1,
789,زمین,,,0,,,16000000000,,,,,,,,,830,,خیابان سمندری بعد از چاه مهدی قلی - سمت شرق پلاک شرقی ,,,,,0,0,,,1,
790,مسکونی,,,183,,,4042920000,,,,,,,,,147,,شریعتی غربی بن بست رو به روی مدرسه فردوسی ,,,,,0,0,,,1,
791,مسکونی,,,0,,,5800000000,,,,,2,,,,145,,خیابان شریعتی - خیابان ابشار - کوی امین دست چپ پلاک 11,,,,,0,0,,,1,
792,زمین تجاری ,,,0,,,6118700000,,,,,,,,,38,,بلوار فجر - کوی صفا - نبش اولین سمت راست - شیدا - دو نبش ,,,,,0,0,,,1,
793,تجاری,,,53,,,1939000000,,,,,,,,,50,,بر خیابان ایت شمالی - قبل از نانوایی گلی پلاک شرقی ,,,,,0,0,,,1,
794,مسکونی,,,296,,,2700000000,,,,,,,,,411,,بلوار فجر - خیابان ابوذر - بن بست قدس پ 42 شمالی,,,,,0,0,,,1,
795,مسکونی,,,135,,,0,,,,,,,,,142,,شهرک سعیدفر - کوی عبادت - نبش کوچه حسینی- پلاک 47 شمالی شرقی ,,,,,80000000,5000000,,,1,
796,زمین باغ,,,0,,,4154215000,,,,,,,,,835,,خیابان دانشگاه ازاد - بعد پل کوچه سوم قالیشویی اشراق پلاک10 جنوبی کوچه 8 متری ,,,,,0,0,,,1,
797,زمین,,,0,,,4800000000,,,,,,,,,127,,خیابان نمازی - خیابان سمندری - ادامه کوی امام رضا - کوی مقابل بعاران - کوی 3 متری - بن بست پیشنهادی 8 متری ,,,,,0,0,,,1,
798,زمین,,,0,,,3200000000,,,,,,,,,145,,مجتمع سعیدفر خیابان امام رضا کوچه نگین غربی (معینی ) بن بست سوم نگین 5 جنوبی پلاک اخر غربی ,,,,,0,0,,,1,
799,منزل مسکونی ,,,242,,,0,,,,,,,,,220,,خیابان 15خرداد شمالی - کوی عاشورا پلاک 4 جنوبی ,,,,,100,6,,,1,
800,زمین,,,0,,مشاع,3770000000,,,,,,,,,183,,چهارباغ کوی سپهری انتهای کوچه بعداز هندلی بن بست اولی دست چپ انتهای بن بست,,,,,0,0,,,1,
801,مسکونی,,,328,,,2562000000,,photo_۲۰۲۳-۰۶-۱۹_۱۹-۵۴-۴۳.jpg,,,5,,,,155,,خیابان شریعتی خیابان پروین بن بست مروارید پلاک دوم شمالی ,,,,,0,0,,,1,
802,مسکونی,,,397,,,1170000000,,photo_۲۰۲۳-۰۶-۲۸_۱۷-۴۵-۳۰.jpg,,,,,,,237,,بلوار فجر کوی بشارت کوی احسان (بن بست),,,,,0,0,,,1,
803,باغ ,,,0,,مشاع,2800000000,,,,,,,,,1000,,جوزدان از سمت فیلور به سمت جوزدان - ورودی اول - بعد از سه راهی - بن بست پارسا ,,,,,0,0,,,1,
804,زمین تجاری ,,,0,,مشاع,1100000000,,,,,,,,,184,,خیابان منتظری شمالی - بعد از چهارراه نوبهار -پلاک دوم شرقی غربی ,,,,,0,0,,,1,
805,مسکونی,,,180,,قولنامه,2670000000,,photo_1_2023-07-01_12-25-02.jpg,,,4,,,,93,,خیابان رضایی جنوبی - کوی سلطانیان - بن بست لاله 10 پلاک جنوبی ,,,,,0,0,,,1,
806,زمین,,,0,,,3900000000,,,,,,,,,907,,بلوار فجر - کوی شمالی بعد از هنرستان ملک - نبش بن بست اول غربی پلاک جنوبی غربی ,,,,,0,0,,,1,
807,پلاک زمین ,,,0,,مشاع,1950000000,,,,,,,,,NULL,,بلوار ایزدی کوی گلچین بعد از پیچ و قبل از کوی مدرسه مهرابی زمین شرقی ,,,,,0,0,,,1,
808,زمین,,,0,,,2050000000,,,,,,,,,NULL,,بلوار ایزدی کوی گلچین بعد از پیچ و قبل از کوی مدرسه مهرابی زمین شرقی ,,,,,0,0,,,1,
809,زمین,,,0,,,1950000000,,,,,,,,,NULL,,بلوار ایزدی کوی گلچین بعد از پیچ و قبل از کوی مدرسه مهرابی زمین شرقی ,,,,,0,0,,,1,
810,مسکونی,,,0,,,0,,photo_۲۰۲۳-۰۶-۲۵_۱۶-۲۱-۴۴.jpg,,,2,,,,125,,خیابان شریعتی - کوی قاهری -نبش بن بست میثم ,,,,,200,3,,,1,
811,مسکونی,,,121,,,14735000000,,photo_۲۰۲۳-۰۶-۲۵_۱۷-۴۰-۱۶ (2).jpg,,,,,,,146,,خیابان منتظری جنوبی نرسیده به گلبهار بن بست خشاوی شرقی بن بست اول جنوبی شرقی 6متری پلاک جنوبی ,,,,,0,0,,,1,
812,زمین,,,0,,,1204560000,,,,,,,,,73,,خیابان دلگشا خیابان ابولقاسمی پلاک 81 جنوبی غربی نبش بن بست گلزار ,,,,,0,0,,,1,
813,تجاری مسکونی ,,,40,,قولنامه,0,,,,,,,,,355,,خیابان شریعتی - جنب درمانگاه حکیم ,,,,,0,0,,,1,
814,تجاری و مسکونی ,,,357,,,5700000000,,,,,,,,,85,,بر  بلوار میثاق جوزدان پلاکم 48 جنوبی و شمالی ,,,,,0,0,,,1,
815,مسکونی,,,282,,,4840000000,,,,,,,,,181,,خیابان نوبهار کوچه پورمحمدی 10 متری شمالی نبش شمالی غربی کوچه دوم 6 متری پلاک 12 ,,,,,0,0,,,1,
816,مسکونی,,,266,,,2115950000,,photo_۲۰۲۳-۰۶-۲۶_۱۲-۴۷-۴۴ (2).jpg,,,4,,,,179,,بلوار فجر - کوچه سخاوت - بن بست مروت پلاک 9,,,,,0,0,,,1,
817,زمین مزروعی ,,,0,,,1108900000,,,,,,,,,670,,گلدشت _ خیابان منتظری کوی بهارستان کوی صلوات بن بست 8 متری پلاک 4,,,,,0,0,,,1,
818,آپارتمان,,,0,,,1700000000,,,,,2,,,,87,,خیابان فردوسی خیابان امیرکبیر پلاک دوم جنوبی,,,,,0,0,,,1,
819,زمین,,,100,,مشاع,3250000000,,photo_۲۰۲۳-۰۶-۲۶_۱۷-۲۷-۰۵.jpg,,,2,,,,100,,خیابان 17 شهریور شرقی چجنب نظام مهندسی کوی شهید خیرالهی سمت راست منزل جنوبی  ,,,,,0,0,,,1,
820,مسکونی,,,248,,,6470594000,,photo_۲۰۲۳-۰۶-۲۷_۱۹-۰۴-۰۱ (2).jpg,,,2,,,,121,,خیابان مولوی شمالی کوچه پوررحیم نجفیان کوچه کاظمی 8 متری شرقی نرسیده به مهرگان پلاک 23 جنوبی ,,,,,0,0,,,1,
821,مسکونی دوبلکس ,,,0,,قولنامه ,2350000000,,photo_۲۰۲۳-۰۶-۲۸_۱۰-۰۴-۱۲ (2).jpg,,,,,,,140,,خیابان سعدی کوی نجفی پلاک چهار جنوبی ,,,,,0,0,,,1,
822,زمین,,,0,,,12720000000,,,,,,,,,195,,نجف اباد خیابان 20 متری نشاط خیابان نیکان کوچه دوم شرقی ,,,,,0,0,,,1,
823,مسکونی,,,0,,قولنامه,1870000000,,photo_۲۰۲۳-۰۶-۲۸_۱۰-۱۴-۲۵.jpg,,,2,,,,150,,خیابان منتظری شمالی کوی شهسواری پلاک 2 ,,,,,0,0,,,1,
824,زمین,,,0,,,8850000000,,,,,,,,,222,,کوچه نوریان نبش شعله ,,,,,0,0,,,1,
825,زمین,,,0,,,4800000000,,,,,,,,,545,,نجف اباد خیابان امام رضا خرم غربی (دیوار یکی باغ ویلا ایمانیان ),,,,,0,0,,,1,
826,زمین,,,0,,,0,,,,,,,,,180,,بلوار ایزدی کوچه رودکی قبل از خم,,,,,10,5,,,1,
827,زمین,,,0,,,7500000000,,,,,,,,,162,,منتظری شمالی 12متری امید - بن بست جونبخش پلاک یکی مانده به اخر ,,,,,0,0,,,1,
828,زمین,,,0,,,0,,,,,,,,,112,,شریعتی غربی بعد از مجتمع شریعتی داخل کوچه 6 متری,,,,,100,5,,,1,
829,باغ ,,,54,,,2106000000,,,,,,,,,440,,جاده فولادشهر بر خیابان صحرا محمداباد شرقی زمین جنوبی غربی کوی عباس اباد ,,,,,0,0,,,1,
830,مسکونی,,,0,,,3350000000,,,,,,,,,235,,خیابان سمندری کوی خرمیان ,,,,,0,0,,,1,
831,باغ,,,0,,,3500000000,,,,,,,,,670,,گلدشت خیابان شهید محمد منتظری کوی بهارستان کوی صلوات بن بست 8 متری پلاک4نرگس,,,,,0,0,,,1,
832,باغ,,,0,,,5452000000,,,,,,,,,763,,گلدشت خیابان شهید منتظری بهارستان کوی صلوات بن بست 8 متری پلاک 3 ,,,,,0,0,,,1,
833,مسکونی,,,154,,,1503000000,,,,,,,,,118,,بلوار منتظری شمالی کوچه بن بست شهید بهره مند پلاک 367اخر جنوبی ,,,,,0,0,,,1,
834,مسکونی,,,0,,,0,,photo_۲۰۲۳-۰۶-۲۸_۱۸-۳۰-۲۲.jpg,,,,,,,102,,بلوار فجر کوی صفا ,,,,,300,0,,,1,
835,زمین تجاری ,,,0,,,7000000000,,,,,,,,,422,,چهارباغ - جنب کارواش  رفاه - قبل از کارواش - دو نبش -کوچه  16 متری ,,,,,0,0,,,1,
836,زمین,,,11,,,0,,,,,,,,,59,,خیابان دلگشا - کوی شهید یعقوبیان - نبش فرعی اول ,,,,,200,3,,,1,
837,زمین,,,0,,,5323000000,,photo_۲۰۲۳-۰۶-۲۷_۱۳-۲۰-۳۵.jpg,,,,,,,178,,جلال اباد - بلوار کشاورز - کوی دانش شرقی - کوی شهید محمدی - ادامه کوی امام رضا,,,,,0,0,,,1,
838,مسکونی,,,320,,,4200000000,,photo_1_2023-07-01_11-58-21.jpg,,,4,,,,180,,خیام پلاک 149 جنوبی ,,,,,0,0,,,1,
839,زمین,,,0,,,0,,,,,,,,,220,,خیابان امام غربی نرسیده به حاجی ارزانی ,,,,,100,4500,,,1,
840,مسکونی,,,158,,,0,,,,,,,,,103,,خیابان شهدا غربثی کوی صانعی بن بست فقهی پلاک 22 جنوبی ,,,,,0,0,,,1,
841,زمین,,,0,,,1650000000,,photo_۲۰۲۳-۰۷-۰۲_۱۲-۰۰-۳۷ (2).jpg,,,,,,,170,,بلوار حجتی - کوی محبت - پلاک جنوبی,,,,,0,0,,,1,
842,زمین,,,0,,,0,,,,,,,,,200,,شهرک بهاران - از سمت سعید فر - بعد از خیابان 16 متری ,,,,,200000000,3000000,,,1,
843,زمین,,,0,,مشاع,1800000000,,,,,,,,,NULL,,بلوار ولیعصر - کوچه یکتا - بعد از پیچ پلاک اول شرقی ,,,,,0,0,,,1,
844,مسکونی,,,0,,,9000000000,,,,,3,,,,285,,بر خیابان گلبهار کوی حبیب الهی غربی پلاک 36 شمالی جنوبی ,,,,,0,0,,,1,
845,زمین باغی ,,,0,,مشاع,680000000,,,,,,,,,380,,فلکه بسیج - کوی دهقان - 200 متر بعد از مسکونی ها ,,,,,0,0,,,1,
846,تجاری,,,106,,مشاع,2600000000,,,,,,,,,106,,,,,,,0,0,,,1,
847,زمین کشاورزی ,,,0,,مشاع,109631600000,,,,,,,,,220,,بلوار ایزدی - کوچه گلچین - بعد از هندلی - بعد از ساخت مسکونی کوچه دومی بن بست سمت چپی ,,,,,0,0,,,1,
848,مسکونی,,,0,,,4000000000,,,,,,,,,350,,خیابان میرداماد کوچه 5 متری موجود پلاک شمالی ,,,,,0,0,,,1,
849,مسکونی,,,150,,قولنامه,5063500000,,,,,3,,,,190,,بلوار ولیعصر رو به رو خیابان فارابی ,,,,,0,0,,,1,
850,تجاری,,,0,,مشاع,7180000000,,,,,,,,,30,,زیر زمین برخیابان شریعتی جنب دبستان فردوسی ,,,,,0,0,,,1,
851,مسکونی,,,656,,مشاع,1160000000,,,,,8,,,,420,,خیابان سعدی کوی محمودیان نبش زکوی مصطفایی پلاک 31 جنوبی غربی ,,,,,0,0,,,1,
852,اداری,,,0,,مشاع,18500000000,,,,,,,,,100,,کوچه پشتی پاساژ سیروس جنب بن بست مسجد بازار ,,,,,0,0,,,1,
853,تجاری,,,27,,مشاع,650000000,,,,,,,,,54,,رضایی شمالی - نبش شمالی شرقی خیابان پاکنژاد 8 متری,,,,,0,0,,,1,
854,مسکونی,,,0,,قولنامه,2239000000,,,,,,,,,186,,خیابان امام کوی حسنیه کوچه اولی دست چپ پلاک دوم کلنگی جنوبی ,,,,,0,0,,,1,
855,مسکونی,,,0,,مشاع,3800000000,,,,,,,,,320,,فلکه فولادشهر - سمت کشتار گاه رو به رو بازار کوثر ,,,,,0,0,,,1,
856,مسکونی,,,370,,,3200000000,,photo_۲۰۲۳-۰۷-۰۴_۱۷-۴۴-۰۰ (2).jpg,,,4,,,,241,,خیابان رسالت جنوبی کوی افتاب پلاک 44 شمالی ,,,,,0,0,,,1,
857,آپارتمان,,,0,,مشاع,2150000000,,,,,3,,,,82,,اپارتمان مسکونی - امیراباد - مسکن مهر - ساختمان یاسین - بلوک 40 طبقه 2 واحد 4 ,,,,,0,0,,,1,
858,مسکونی,,,0,,مشاع,1050000000,,,,,2,,,,170,,خیابان مولوی کوی ولیعصر پلاک 12 منزل  دربست ,,,,,0,0,,,1,
859,زمین,,,0,,مشاع,4500000000,,,,,,,,,2800,,گلدشت خیابان منتظری بعد از فلکه ورزشگاه پشت کارخانه سپید نخ ,,,,,0,0,,,1,
860,مسکونی,,,0,,مشاع,1650000000,,,,,1,,,,180,,خیابان سعدی کوی اخلاقی ,,,,,0,0,,,1,
861,مسکونی,,,191,,مشاع,2911150000,,photo_1_2023-07-05_11-46-36.jpg,,,,,,,229,,بر بلوار اسرافیلیان قبل از خیابان سعدی پلاک 72 شمالی ,,,,,0,0,,,1,
862,مسکونی,,,249,,,5000000000,,,,,,,,,138,,خیابان دلگشا کوچه یاسمن پلاک نبش کوچه گلبرگ جنوبی و شرقی ,,,,,0,0,,,1,
863,مسکونی,,,0,,,8270000000,,,,,,,,,150,,بلوار نمازی - کوچه سنبل قبل از پاکدوشان بن بست عزیزی پلاک24 ,,,,,0,0,,,1,
864,زمین,,,364,,مشاع,2059000000,,,,,,,,,677,,شهرک سعید فر کوچه نگین ,,,,,0,0,,,1,
865,سفتکاری,,,137,,مشاع,2348000000,,photo_2023-07-08_11-22-14.jpg,,,,,,,77,,خیابان شهدا  غربی کوی ارغوان دونبش شمالی غربی بن بست ارکیده ,,,,,0,0,,,1,
866,ویلایی,,,110,,,3900000000,,photo_۲۰۲۳-۰۷-۰۸_۱۹-۵۹-۱۰.jpg,,,,,,,150,,"خیابان دلگشا
بر خیابان بزرگمهر
نبش کوی بابک
پلاک جنوبی شرقی",,,,,0,0,,,1,
867,زمین,,,0,,,2790000000,,,,,,,,,150,,خرم غربی احمد خیری کوچه 6 متری غربی اخرمنزل ها,,,,,0,0,,,1,
868,زمین,,,0,,,2550000000,,,,,,,,,3600,,جوزدان خیابان کانال اصلی روبرو سردخانه امیراباد,,,,,0,0,,,1,
869,تجاری,,,0,,,4000000000,,,,,,,,,22,,خیابان سعدی بعد از خیابان ذبحی بر سعدی ,,,,,0,0,,,1,
870,زمین,,,0,,,2100000000,,,,,,,,,214,,خیابان سعدی بعد چهارراه ذبحی,,,,,0,0,,,1,
871,زمین,,,0,,,5000000000,,,,,,,,,421,,4باغ نرسیده به کارواش رفاه,,,,,0,0,,,1,
872,زمین,,,0,,,2960000000,,,,,,,,,1600,,17جوی قنوات,,,,,0,0,,,1,
873,مستغلات,,,0,,,2300000000,,,,,,,,,NULL,,گلدشت بلوار ابوذر بعد هز میدان بسیج,,,,,0,0,,,1,
874,ویلایی,,,287,,مشاع,989000000,,photo_۲۰۲۳-۰۷-۰۹_۱۸-۳۳-۰۷.jpg,,,,,,,183,,خ ابوذر کوی مشتاق 3پلاک 39شمالی جنوبی,,,,,0,0,,,1,
875,ویلایی,,,0,,,1350000000,,photo_۲۰۲۳-۰۷-۰۹_۲۰-۴۱-۳۰ (2).jpg,,,,,,,79,,بلواربهارستان خیابان میرزارضایی بنبست نگار پلاک سوم شمالی,,,,,0,0,,,1,
876,ویلایی,,,250,,,4700000000,,photo_۲۰۲۳-۰۷-۰۹_۲۰-۵۵-۳۵ (2).jpg,,,,,,,1800,,بعد از باغ بانوان نرسیده ب سردخانه امیراباد,,,,,0,0,,,1,
877,زمین,,,0,,,8820570000,,,,,,,,,85,,فجر گلستان نرسیده ب کوچه احسان کوچه 8متری شرقی وسط کوچه,,,,,0,0,,,1,
878,ویلایی,,,220,,,3200000000,,,,,,,,,130,,صالح اباد خ شریعتی کوچه یزداتمهر نیلوفر 3پ40,,,,,0,0,,,1,
879,ویلایی,,,159,,,0,,photo_۲۰۲۳-۰۷-۱۰_۰۹-۳۳-۳۵ (2).jpg,,,3,,,,202,,بلوار جمهوری کوی افلاکیان کوی ترنم پلاک جنوبی,,,,,200000000,0,,,1,
880,زمین,,,0,,,25000000000,,,,,,,,,120,,بلوارفجربعداز مسجد فاطمیه رو به رو تقاطع بر بلوار شمالی,,,,,0,0,,,1,
881,زمین,,,0,,,4800000000,,,,,,,,,150,,شریعتی حیدری بن بست 8 متری راز پ 6 جنوبی,,,,,0,0,,,1,
882,زمین,,,0,,,4284000000,,,,,,,,,124,,بلوار فجر خ گلستان بعد از خیابان امام علی بن بست 8متری پلاک شمالی,,,,,0,0,,,1,
883,زمین,,,0,,,4675000000,,,,,,,,,3100,,تقاطع بهداشت پلاک شمالی,,,,,0,0,,,1,
884,زمین,,,0,,,1307000000,,,,,,,,,150,,شریعتی شرقی خیابان ابشار کوی نگین بعد از تقاطع پلاک جنوبی,,,,,0,0,,,1,
885,ویلایی,,,0,,,3450000000,,,,,4,,,,178,,بلوار ایزدی خیابان حجتی کوچه شقایق خیابان 14متری بنبست 6متری غربی,,,,,0,0,,,1,
886,ویلایی,,,260,,,1090000000,,photo_۲۰۲۳-۰۷-۱۶_۰۹-۱۵-۲۳.jpg,,,,,,,166,,محمدالرسول الله ک قایم پ 19شمالی,,,,,0,0,,,1,
887,ویلایی,,,490,,,1782000000,,,,,,,,,282,,سعدی روبرو شکیب خیابان محمودیان غربی پ 58 شمالی جنوبی,,,,,0,0,,,1,
888,زمین,,,0,,,2664000000,,,,,,,,,355,,خرم غربی کوی جنوبی قبل از محمدالرسول الله بن بست شرقی پ دوم شمال,,,,,0,0,,,1,
889,زمین,,,0,,,1800000000,,,,,,,,,305,,انتهای فرخی شمالی قبل خرم کوچه تیربرقی,,,,,0,0,,,1,
890,ویلایی,,,150,,,1665000000,,photo_۲۰۲۳-۰۷-۱۸_۰۹-۱۲-۵۲.jpg,,,,,,,253,,شیخ بهایی جنوبی کوچه سومی کوچه شفیعی پ 7 جنوبی,,,,,0,0,,,1,
891,ویلایی,,,190,,مشاع,2387000000,,photo_۲۰۲۳-۰۷-۱۷_۱۱-۳۱-۳۶.jpg,,,,,,,110,,خیابان شریعتی بعدازبنیادخامنه کوی اسماعیل زاده بن بست ایثار پ 16 جنوبی,,,,,0,0,,,1,
892,ویلایی,,,172,,مشاع,1400000000,,photo_۲۰۲۳-۰۷-۱۷_۲۰-۲۸-۴۵ (2).jpg,,,,,,,141,,فارابی شمالی کوی خرد پ 113جنوبی,,,,,0,0,,,1,
893,ویلایی,,,190,,,3316000000,,photo_۲۰۲۳-۰۷-۱۸_۰۹-۱۳-۵۳.jpg,,,,,,,226,,شریعتی غربی ببعد از خیابان باهنر بن بست سجاد پ554جنوبی,,,,,0,0,,,1,
894,زمین,,,0,,,3623000000,,,,,,,,,127,,خ جامی بن بست گلبرگ,,,,,0,0,,,1,
895,ویلایی,,,135,,,15000000000,,,,,,,,,170,,معرفت بن بست دریا,,,,,0,0,,,1,
896,مسکونی,,,200,,,10197192000,,photo_۲۰۲۳-۰۵-۲۲_۱۰-۱۵-۲۱.jpg,,,3,,,,96,,خیابان محمدرسول الله کوی کوثر,,,,,0,0,,,1,
897,تجاری,,,0,,,6773430000,,,,,,,,,24,,شریعتی غربی قبل ازسعدی بعد از شیرینی جهان نما,,,,,0,0,,,1,
898,زمین,,,0,,,900130000,,,,,,,,,112,,مجاهد شمالی روبرو مدرسه بن بست شهرزاد جنب منزلجنوبی,,,,,0,0,,,1,
899,زمین,,,0,,,0,,,,,,,,,198,,ازادگان فاز 4 خ رازی پ جنوبی ,,,,,100000000,5000000,,,1,
